unique_id,data_source,job_title,company_name,job_description,location,min_salary,max_salary,contract_time,contract_type,experience_level,skills_required
KAG_3884431956,Kaggle_LinkedIn,Wastewater EIT,Harper Harrison,"Certainly, here's the revised version with ""our"" replaced by ""this firm's"":Job Posting:Position Available: Junior Engineer - Water/Wastewater InfrastructureCompany Name: AquaDesign Engineering FirmPosition Overview: As an integral member of this firm's project team and under the mentorship of a licensed engineer (P.E.), you will be responsible for contributing to the design and development of infrastructure for water and wastewater projects.Responsibilities:Collaborate with Project Managers and Senior Engineers in the planning and design phases of water distribution and wastewater collection systems.Utilize electronic hydraulic models to analyze water and sewer systems, conducting static and extended period simulations as required.Manage a comprehensive database of utility service agreements, ensuring accurate status tracking.Prepare permit packages for governmental approvals and manage follow-up activities, including responding to Requests-for-Additional information.Maintain detailed permitting logs for large-scale projects.Offer design support for small-scale wastewater treatment facilities.Coordinate with various sub-consultants to ensure timely delivery of final design products.Conduct initial reviews of contractor submittals against contract specifications.Maintain organized contractor submittal logs for ongoing construction projects.Assist in generating technical documents for acquiring rights-of-entry and maintaining easement acquisition logs.Qualifications:Bachelor of Science degree in civil or agricultural engineering from an ABET accredited institution.Proficiency in engineering principles, techniques, and procedures.Preferred: Previous exposure to water and wastewater planning, design, and/or construction through internships or related experiences.Coursework focused on water/wastewater/environmental engineering.Basic proficiency in AutoCAD.Preferred: Familiarity with databases and ArcGIS, although not mandatory.Preferred: Experience with right-of-entry an","San Antonio, Texas Metropolitan Area",90000.0,100000.0,FULL_TIME,Not Specified,Entry level,
KAG_3884431973,Kaggle_LinkedIn,Assistant Claims Examiner (Onsite Atlanta GA.),Gainwell Technologies,"Great companies need great teams to propel their operations. Join the group that solves business challenges and enhances the way we work and grow. Working at Gainwell carries its rewards. You’ll have an incredible opportunity to grow your career in a company that values your contributions and puts a premium on work flexibility, learning, and career development.

Summary

As an Assistant Claims Examiner (Onsite Atlanta GA.) at Gainwell, you can contribute your skills as we harness the power of technology to help our clients improve the health and well-being of the members they serve — a community’s most vulnerable. Connect your passion with purpose, teaming with people who thrive on finding innovative solutions to some of healthcare’s biggest challenges. Here are the details on this position.

Your role in our mission

Perform important work in one of the most important areas of supporting state healthcare programs.

 Support state Medicaid recovery efforts while following state law to ensure timely case management  Do the research on assets and probate, file court claims, work with stakeholders on case management, resolve outstanding issues and collect payment  Connect directly with attorneys and family members via phone or email regarding case status and when more information is needed to process a claim  Evaluate case information to validate asset information and probate case status  Advance cases to recovery by preparing the required correspondence, liens, claims and other related documents  Determine the payment amount and obtain the approval needed to disburse payments  Escalate contested cases to leadership as appropriate 

What we're looking for

 Probate, legal document and/or asset research/investigation work experience preferred  Knowledge of basic principles of case management with basic exposure to probate, LexisNexis, legal documents and Medicaid preferred  Basic investigative and problem-solving skills to evaluate cases and determine actions required  ","Tucker, GA",26500.0,37800.0,FULL_TIME,Not Specified,Mid-Senior level,
KAG_3884432117,Kaggle_LinkedIn,Maintenance Manager,"Westmount Realty Capital, LLC","The Maintenance Manager will be based in our ATLANTA REGIONAL office. This position will be responsible for maintaining the appearance and safety of assigned properties and equipment as well as maintaining communication with tenants, vendors, property management and municipal employees.  RESPONSIBILITIESThe activities listed here are not all-inclusive; rather, they indicate the types of activities normally performed by this position. The successful candidate will be able to demonstrate core competencies in the following areas: Technical skills in following areas: HVAC, electrical, mechanical, process controls, mechanical power transmissions, painting, plumbing, carpentry and engine repair is preferred.Recommend improvements for preventive maintenance programs on an on-going basis. Maintain effective building-specific maintenance and safety procedure manuals.Coordinate maintenance efforts and access with outside contractors, utilities, and municipal inspectors.Check fire alarm panel for trouble signals and report anomalies to the management office. Inspect vacant units and mechanical/riser rooms, if any, for condition; perform janitorial services, as needed, to maintain a presentable and safe environment. Meet with tenants to see if there are any issues that Westmount may address, and report to the management office.Inspect exterior grounds and building for condition; pick up trash, as needed, and report to management office any unusual conditions or damage.Inspect roof for blocked drains and clear as necessary. Report problems to the management office.Inspect key boxes for proper operation and the availability of a key.Check exterior lighting for proper operation. Burned out lamps should be replaced if within reach or reported to the management office. Check timer clocks, if any, controlling exterior lighting and adjust as seasons change.Review site plans and locations of critical services for accuracy. Respond to all emergency situations (fire, evacuation, equipmen",Atlanta Metropolitan Area,,,FULL_TIME,Not Specified,Not Specified,
KAG_3884432168,Kaggle_LinkedIn,Director of Finance,St. Pius X High School,"The ideal candidate will contribute to the overall success of the organization by effectively managing the Business Office in providing timely and accurate information and outputs that allow the school to advance the mission in the most effective and comprehensive manner. The position oversees the functions of accounting, audit, payroll, family billing, budgeting, payables, procurement, financial aid and all tax filings. The Director of Finance also generates policies to ensure legal compliance and safeguarding of assets; finds creative solutions to organizational problems; and supervises the business operations team to deliver with compassion and integrity. ResponsibilitiesMaintains system and documentation of internal controls, accounting policies and procedures, accounting systems and financial reporting systems for St. Pius X High School and the School Foundation.Manages all financial policies, provides financial services, prepares financial reports, appraises and reports on the results of operations in accordance with GAAP.Advises the Head of School and/or the St. Pius X Board of Directors on potential or desirable operational changes that may result from or required by the Internal Revenue Service (IRS), the Financial Accounting Standards Board (FASB), the American Institute of Certified Public Accountants (AICPA) or other authoritative bodies affecting St. Pius X. Ensures timely, complete and accurate accounting for all transactions, timely reconciliations of balance sheet accounts and appropriate coding and approval of expenses in the general ledger to provide the information needed for effective management of the organization.Coordinates the annual audit of St. Pius X operations and such other audits of financial accounting data as may be required. Coordinates the annual 990 tax filing.Oversees the preparation of monthly, quarterly and annual financial and management reports, including appropriate analysis.Directly supervises administrative Business Office ","Houston, TX",,,FULL_TIME,Not Specified,Not Specified,
KAG_3884432217,Kaggle_LinkedIn,Labor and Delivery - RN,North Arkansas Regional Medical Center,"$15,000 Sign on Bonus and 10% Shift Diff ** 

Provides professional nursing care by utilizing the nursing process to care for patient within an assigned unit.

Coordinates care planning with other disciplines

Under the supervision and administration of the Nurse Manager or Charge Nurse of assigned Unit, the Staff RN is responsible for the nursing care in an assigned nursing unit or a portion of a nursing unit.

Responsibilities

 Directs and supervises nursing care of OB patients and their newborns.  Directs activities of LPNs  Promotes harmonious relationship within the nursing unit and with other departments.  Evaluates patients on admission, assesses patient and newborn needs throughout hospital stay. Keeps care plans current.  Helps with training of patients concerning care of self and newborn.  Has good relationship with physicians.  Has knowledge of problems pertaining to obstetrical patients and newborns, such as fetal monitoring, symptoms of fetal distress, signs of newborn stress and other complications.  Keeps nurse manager or charge nurse informed of nursing, patient and staff problems.  Actively participates in committees or projects for the improvement of nursing care.  Participates in educational programs for nursing service personnel, patients and student nurses.  Makes rounds with physicians.  Shows emotional stability in varying circumstances.  Start IVs and give medications. 

Qualifications

 Required 

Education

 Preferred 

Associate’s degree from an accredited nursing school

Completes a 20 hour BFHI course within 6 months of hire, to include 5 hours of clinical competency with an IBCLC.

Completes 3 hours of ongoing education each year on human lactation and completes skills competencies in infant feeding.

Bachelor’s degree from an accredited nursing school

Experience

Two years of experience in nursing practice

Degrees, Licensure, And/or Certification

Current RN Arkansas license with the Arkansas State Board of Nursing.

BLS certificati","Harrison, AR",,,PART_TIME,Not Specified,Mid-Senior level,
KAG_3884432259,Kaggle_LinkedIn,Accounting Manager,GOOD SAMARITAN SHELTER,"Job Title: Dignity Moves Program ManagerPay Rate: $36-$37Department: Hope VillageReports To: Director of Shelter ServicesLocation: Santa MariaRevised Date: 09/12/2023Full-time Exempt
Essential Duties and Responsibilities: As a Homeless Shelter Program Manager, your primary responsibility will be to oversee and coordinate the operations and services provided by the Dignity Moves facility. You will play a vital role in ensuring the efficient and effective functioning of the program, maintaining high-quality standards of care, and creating a safe and supportive environment for individuals experiencing homelessness.Provide overall management and supervision of the Dignity Moves program, ensuring compliance with organizational policies, legal requirements, and funding regulations. Establish and maintain a positive and inclusive environment that promotes safety, empowerment, and the well-being of shelter residents.Collaborate with the team to develop and implement program policies, procedures, and guidelines that align with best practices and meet the specific needs of shelter residents. Continuously assess and enhance the program to ensure it remains responsive to changing community needs.Collaborating with the Case Managers providing comprehensive support to shelter clients, to ensure that clients are successfully on track towards their goals and achieving positive outcomes.Assist clients in resolving conflicts with other residents in the shelter.Proactively identifying any unmet needs or concerns among clients and taking appropriate actions to address them promptly.Ensure the shelter is maintained in a clean, well-stocked, and compliant state, following state regulations.Conduct regular inspections of the shelter's facilities and grounds to identify any maintenance or cleanliness issues that need attention.Document observations and client interactions in HMIS, ETO and ECM.Conduct site tours of the shelter’s facilities, program and services as needed.Actively participat","Santa Maria, CA",,,FULL_TIME,Not Specified,Not Specified,
KAG_3884432301,Kaggle_LinkedIn,Fabricator,Next Level Displays,"Company Description
 We suggest you enter details here.
 Role Description
 This is a full-time on-site role for a Fabricator at Next Level Displays located in Brea, CA. The Fabricator will be responsible for performing day-to-day tasks associated with fabrication processes. This includes cutting, shaping, and assembling materials to create displays or structures. The Fabricator will also be responsible for interpreting blueprints and following safety protocols.
 Qualifications
 Experience in fabrication, cutting, and shaping materialsAbility to interpret blueprints and follow assembly instructionsKnowledge of tools and equipment used in fabricationAttention to detail and ability to work with precisionPhysical stamina and ability to lift heavy objectsAbility to work in a team and collaborate effectivelyExcellent problem-solving and troubleshooting skillsExperience in the display or construction industry is a plusHigh school diploma or equivalent","Brea, CA",45000.0,60000.0,FULL_TIME,Not Specified,Not Specified,
KAG_3884432321,Kaggle_LinkedIn,IT QA Engineer II,YETI,"At YETI, we believe that time spent outdoors matters more than ever and our gear can make that time extraordinary. When you work here, you’ll have the opportunity to create exceptional, meaningful work and problem solve with innovative team members by your side. Together, you’ll help our customers get the high-quality gear they need to make the most of their adventures. We are BUILT FOR THE WILD™.

At YETI, we believe that time spent outdoors matters more than ever and our gear can make that time extraordinary. When you work here, you’ll have the opportunity to create exceptional, meaningful work and problem solve with innovative team members by your side. Together, you’ll help our customers get the high-quality gear they need to make the most of their adventures. We are BUILT FOR THE WILD™.

YETI is rapidly transforming our foundational technologies in enterprise applications, consumer technologies, and data analytics. Are you passionate about working across multiple teams to build innovative technology systems? Do you thrive on turning ambiguity into clarity? Do you enjoy helping projects move from being an idea to becoming a valuable technical system? This role provides you with an opportunity to engage with many different Technology teams across YETI as we implement and operate best-in-class quality assurance and testing practices.

This role will impact the delivery quality of multiple large Information Technology initiatives. The QA Test Lead must be able to work cross-functionally communicate up and down within the Information Technology and Finance organizations, manage testing schedules, create test plans, cultivate precise test scripts, and coordinate execution of SIT and UAT efforts. The successful candidate will interface with our Information Technology teams and participate in continuous improvement of our methodologies. This position resides within the IT Program Management Office (PMO.).

Responsibilities

 Plan, develop, and execute test strategy acr","Austin, TX",,,FULL_TIME,Not Specified,Entry level,
KAG_3884432402,Kaggle_LinkedIn,Test Engineer,SKF Group,"Location: Plymouth, MI

About SKF

SKF has been making the world spin since 1907! 

SKF is an industry-leading manufacturer dedicated to a culture of belonging, where our people flourish in an equitable environment that promotes leadership development and career growth. SKF bearings played an integral role in helping Mars Rover collect rock and regolith samples on the planet’s surface.

As an SKF team member, you will join 40,000 colleagues from more than 130 countries developing bearing technology and services that make rotation more reliable and sustainable. Sustainability is at the heart of everything we do. SKF aims to have net zero greenhouse gas emissions at all our production facilities by 2030.

SKF products keep vehicles rolling, power the machines that put food on your table, and even reach into the cosmos as part of the Mars rover mission. Founded in Sweden in 1907, today SKF is publicly traded on the Nasdaq Stockholm with annual sales in 2020 of approximately $10 billion.

Job Summary

To manage the execution of testing projects related to the validation of bearing and sealing systems and to support product development.

Job Duties and Responsibilities are (including but not limited to):

Review test requests for feasibility and propose test plan to meet customer needs.Review and apply testing specifications to meet test requirements.Design test fixtures and prepare detail and assembly drawings.Coordinate with external suppliers for tooling cost and timing.Participate in department resource planning meetings.Work with technicians to verify test rig setups are correct.Program test rig parameters and data acquisition systems.Collect test data and analyze test samples to document results.Troubleshoot test machine performance issues and assist in repair / improvements.Act as technical resource to application engineering and sales departments.Prepare test reports.Perform other duties as assigned.

Knowledge, Competence Requirements, And Desired Experiences

A","Plymouth, MI",,,FULL_TIME,Not Specified,Entry level,
KAG_3884432403,Kaggle_LinkedIn,Quality Supervisor,SKF Group,"Location: Sumter, SC

About SKF

SKF has been making the world spin since 1907! 

SKF is an industry-leading manufacturer dedicated to a culture of belonging, where our people flourish in an equitable environment that promotes leadership development and career growth. SKF bearings, made in Muskegon, played an integral role in helping Mars Rover collect rock and regolith samples on the planet’s surface.

As an SKF team member, you will join 40,000 colleagues from more than 130 countries developing bearing technology and services that make rotation more reliable and sustainable. Sustainability is at the heart of everything we do. SKF aims to have net zero greenhouse gas emissions at all our production facilities by 2030.

SKF products keep vehicles rolling, power the machines that put food on your table, and even reach into the cosmos as part of the Mars rover mission. Founded in Sweden in 1907, today SKF is publicly traded on the Nasdaq Stockholm with annual sales in 2020 of approximately $10 billion.

Position Summary

This position is responsible for developing, coordinating administering, and supervising the Plant’s Quality Assurance System, ensuring that quality control procedures and policies are coordinated throughout the organization and support the SKF group policies and procedures (Qb’s). The Quality Supervisor ensures that all products manufactured meet Quality System requirements and achieve the customer quality and reliability standards in support of company objectives.

Responsibilities Include But Not Limited To

Lead the certification to the AS9100 standard and associated programs.Ensure that all requirements are established and met.Review all complaints received from customers to determine where Quality System emphasis should be placed at the plants to eliminate problems.Direct the continuing review of the Quality System and the formulation of new or revised procedures to effect improvements, reduce costs, and enhance efficiency.Review research on pro","Sumter, SC",,,FULL_TIME,Not Specified,Mid-Senior level,
KAG_3884432406,Kaggle_LinkedIn,CH 9 Machine Operator 2nd Shift,SKF Group,"Machine Operator

2nd Shift

Location: Sumter, SC

Hours: Monday - Friday 3pm - 11pm

About SKF

SKF has been making the world spin since 1907! 

SKF is an industry-leading manufacturer dedicated to a culture of belonging, where our people flourish in an equitable environment that promotes leadership development and career growth. SKF bearings played an integral role in helping Mars Rover collect rock and regolith samples on the planet’s surface.

As an SKF team member, you will join 40,000 colleagues from more than 130 countries developing bearing technology and services that make rotation more reliable and sustainable. Sustainability is at the heart of everything we do. SKF aims to have net zero greenhouse gas emissions at all our production facilities by 2030.

SKF products keep vehicles rolling, power the machines that put food on your table, and even reach into the cosmos as part of the Mars rover mission. Founded in Sweden in 1907, today SKF is publicly traded on the Nasdaq Stockholm with annual sales in 2020 of approximately $10 billion.

Job Summary

The primary function of this position is the efficient set-up, operation and troubleshooting of CNC machining centers ensuring the proper machining techniques are followed and acceptable levels of quality and productivity are met within established parameters in a safe and effective manner.

Duties And Responsibilities (included But Not Limited To)

Starts up and shut down a variety of machine(s) following established company procedures and safety guidelines.Sets up and operates numerically controlled (NC, CNC, PLC, and other manual machines) lathes (horizontal & vertical) performing machining operations including: turning, boring, and facing castings and forgings. Selects and installs tooling into tool posts, turrets or indexing heads.Mounts work piece in chuck, or faceplate, manually or using hoist or cranes.Performs machining operations on a variety of parts at times with high levels of complexity, ensuring m","Sumter, SC",,,FULL_TIME,Not Specified,Entry level,
KAG_3884432409,Kaggle_LinkedIn,Human Resource Administrator,SKF Group,"Location: Hanover, PA

About SKF

SKF has been making the world spin since 1907! 

SKF is an industry-leading manufacturer dedicated to a culture of belonging, where our people flourish in an equitable environment that promotes leadership development and career growth. SKF bearings played an integral role in helping Mars Rover collect rock and regolith samples on the planet’s surface.

As an SKF team member, you will join 40,000 colleagues from more than 130 countries developing bearing technology and services that make rotation more reliable and sustainable. Sustainability is at the heart of everything we do. SKF aims to have net zero greenhouse gas emissions at all our production facilities by 2030.

SKF products keep vehicles rolling, power the machines that put food on your table, and even reach into the cosmos as part of the Mars rover mission. Founded in Sweden in 1907, today SKF is publicly traded on the Nasdaq Stockholm with annual sales in 2020 of approximately $10 billion.

Job Summary

The Human Resource Administrator works in close partnership with the People Experience Manager. In this position you will implement People Experience, Labor Relations initiatives and strategies to ensure alignment with the overall business strategy. You will have the opportunity to proactively drive change that leads to a high performing and positive work environment.

The Aerospace Business Unit is responsible for Aerospace applications with a global responsibility for Sales, Manufacturing, Business development, Product, and Process Development. The Business Unit operates in a large number of countries and markets, all over the world and with a customer portfolio that includes all major players in the Aerospace industry. Our business is fully customer focused, with products specifically designed for an engine / airframe application and then produced in small quantities and small lots on highly flexible equipment. Extreme product range fragmentation, complex product design,","Hanover, PA",,,FULL_TIME,Not Specified,Entry level,
KAG_3884432411,Kaggle_LinkedIn,Fluorescent Penetrant Inspector,SKF Group,"Location: Winsted, CT

About SKF

SKF has been making the world spin since 1907! 

SKF is an industry-leading manufacturer dedicated to a culture of belonging, where our people flourish in an equitable environment that promotes leadership development and career growth. SKF bearings played an integral role in helping Mars Rover collect rock and regolith samples on the planet’s surface.

As an SKF team member, you will join 40,000 colleagues from more than 130 countries developing bearing technology and services that make rotation more reliable and sustainable. Sustainability is at the heart of everything we do. SKF aims to have net zero greenhouse gas emissions at all our production facilities by 2030.

SKF products keep vehicles rolling, power the machines that put food on your table, and even reach into the cosmos as part of the Mars rover mission. Founded in Sweden in 1907, today SKF is publicly traded on the Nasdaq Stockholm with annual sales in 2020 of approximately $10 billion.

Responsibilities

Achieve & maintain qualification per Q3001C002, including examinations & visual acuity testing.Perform white/black light visual inspections on ceramics balls to SKF or customer specifications, at various magnifications, utilizing magnifiers, microscopes, etc.Perform fluorescent penetrant processing.Assure applicable inspection equipment is in calibration before use.Assure applicable materials are identified clearly with HMIS labels.Maintain cleanliness & orderliness of inspection stations and assure no balls remain from previous inspections.Maintain penetrant baths, equipment & standards.Work safely around High heat ovens and baths using PPE.Report inspection results clearly and accurately.Identify and segregate and initiate Discrepancy Reports for nonconforming product.Comply with stamp control procedures.Assure lot and sample traceability.Read new and revised specifications when mandated.Perform any and all tasks assigned by department Manager.

Requirements

Varied ","Winsted, CT",,,FULL_TIME,Not Specified,Entry level,
KAG_3884432412,Kaggle_LinkedIn,"Global Graduate, Aerospace",SKF Group,"Aerospace Global Graduate

Location: Ladson, SC

About SKF

SKF has been making the world spin since 1907! 

SKF is an industry-leading manufacturer that's dedicated to a culture of belonging, where our people flourish in an equitable environment that promotes leadership development and career growth.

SKF aims to have net zero greenhouse gas emissions at all our production facilities by 2030.

SKF products keep vehicles rolling, power the machines that put food on your table, and even reach into the cosmos as part of the Mars rover mission. Founded in Sweden in 1907, today SKF is publicly traded on the Nasdaq Stockholm with annual sales in 2020 of approximately $10 billion.

Global Graduate Program Summary

Through the 18-month paid rotational Global Graduate Program, you will get broad experience from various SKF areas and a great opportunity to found a solid international professional network. You will get to know the company through international and cross functional rotations and by working in real projects. Your rotations will be individually designed based on your interests and our business needs. To ensure maximum growth, you will have mentors assigned, supporting you throughout the whole program.

The introduction and program gatherings, in which you will get training within several areas (such as leadership, project management and business knowledge), are spent together with the full Global Graduate group. This means that you, upon completion of the Global Graduate Program, will have a solid platform to leverage a career within SKF.

With This Program We Offer

An 18-month learning experience with permanent employment with SKF.Several individually designed, cross functional rotations with possibilities abroad.The opportunity to participate in, or manage, real projects in a global environment.Vast professional development and growth throughout the whole program.Extensive Project Management & Leadership trainings and experience.A solid professional network –","Ladson, SC",,,FULL_TIME,Not Specified,Entry level,
KAG_3884432420,Kaggle_LinkedIn,Knowledge Digitalization Engineer,SKF Group,"Location: Plymouth, MI

Hybrid working scheme: 3 days in office, 2 home office.

Travel 10%

About SKF

SKF has been making the world spin since 1907! 

SKF is an industry-leading manufacturer dedicated to a culture of belonging, where our people flourish in an equitable environment that promotes leadership development and career growth. SKF bearings played an integral role in helping Mars Rover collect rock and regolith samples on the planet’s surface.

As an SKF team member, you will join 40,000 colleagues from more than 130 countries developing bearing technology and services that make rotation more reliable and sustainable. Sustainability is at the heart of everything we do. SKF aims to have net zero greenhouse gas emissions at all our production facilities by 2030.

SKF products keep vehicles rolling, power the machines that put food on your table, and even reach into the cosmos as part of the Mars rover mission. Founded in Sweden in 1907, today SKF is publicly traded on the Nasdaq Stockholm with annual sales in 2020 of approximately $10 billion.

Job Summary

The Product Development and Engineering (PDE) NAM is part of Technologies development. This position plays a key role in establishing the SKF Vision “A world of reliable rotation”, by supporting the SKF Business Community in the management of Technical Product Information. As part of the PDE NAM Team, the Knowledge Digitalization Engineer develops and implements new configurations and designs automation solutions fitting the needs of our specific product line. This product line not only includes TSBB, SLB, but also Application Specific Offer based on DGBB, SRB or TRB or Agriculture bearings. The digital Product information twin being the single source of data, he/she is in charge of deploying data structure enabling further product data creation and consumption as; use of Design Automation tools we create, use of standards SKF Group provide, Modularization we create, integration and upgrade of the legacy ","Plymouth, MI",,,FULL_TIME,Not Specified,Entry level,
KAG_3884432421,Kaggle_LinkedIn,Reliability Program Lead,SKF Group,"Location: Osceola, AR

About SKF

SKF has been making the world spin since 1907! 

SKF is an industry-leading manufacturer dedicated to a culture of belonging, where our people flourish in an equitable environment that promotes leadership development and career growth. SKF bearings played an integral role in helping Mars Rover collect rock and regolith samples on the planet’s surface.

As an SKF team member, you will join 40,000 colleagues from more than 130 countries developing bearing technology and services that make rotation more reliable and sustainable. Sustainability is at the heart of everything we do. SKF aims to have net zero greenhouse gas emissions at all our production facilities by 2030.

SKF products keep vehicles rolling, power the machines that put food on your table, and even reach into the cosmos as part of the Mars rover mission. Founded in Sweden in 1907, today SKF is publicly traded on the Nasdaq Stockholm with annual sales in 2020 of approximately $10 billion.

Job Description

The performance program leader is responsible to successfully implement a performance-based contract at one of SKF’s strategic industrial end user customers. The individual will work onsite at the end user and manage all aspects of the condition monitoring program whose goal is to increase rotating equipment performance at the facility.

Responsibilities Include But Not Limited To

Lead delivery of KPI’s and outcomes based on contractual obligations. Vibration analysis of at least an ISO Category III. Work with other predictive maintenance technologies and practices including electrical and mechanical infrared inspections, In-place dynamic balancing, airborne ultrasound inspections, machinery alignment, ODS, and Motion Amplification. Troubleshoot complex machinery problems. Perform multi-channel data analysis. Utilize CMMS and planning & scheduling tools. Manage scope, schedule, and budget for the performance contract. Build partnership with end user team while identify","Osceola, AR",,,FULL_TIME,Not Specified,Mid-Senior level,
KAG_3884432422,Kaggle_LinkedIn,Senior Accountant,"Burchard and Associates, Inc.","Fantastic company located in St. Louis West County has a Senior Accountant opportunity for you!
What they offer:Hybrid work schedule of option to work from home 2 days/weekAttractive base salary of up to $85,000!Annual bonusFun loving culturePaid vacation & sick time in addition to 12 paid holidaysWellness programLearning development programHealth care (medical, dental, vision, prescription)401k with company contributionLife insurance plus short-term and long-term disabilityAnd much more!

PRINCIPAL DUTIES AND RESPONSIBILITIES:· Assist in all areas of day to day, full cycle accounting for multiple brands/subsidiaries.· Calculate and prepare month end journal entries by compiling and analyzing account information, complete with documentation.· Monthly bank reconciliations.· Monthly credit card Reconciliations.· Monthly GL Reconciliations to identify financial discrepancies before month-end.· Monthly variance analysis.· Assist and act as a resource for Staff & CEOs with accounting questions, ad-hoc analysis or NetSuite assistance.· Prepare documentation for external auditors and respond to audit requests/questions as needed· Identify, document, implement and drive process improvements of accounting processes for increased efficiencies and controls enhancement.· Assist in improving billing/receivable integration from various billing software to NetSuite· Assist with the integration of new acquisitions into NetSuite· Other duties as assigned
POSITION QUALIFICATIONS:Bachelor’s degree in accounting or related degree required.MUST live in the St. Louis, Missouri areaMinimum three years of professional accounting experience including transactional and analysis responsibilities.Experience with multi-company/divisional financials and share services highly desirable.Experience with external/internal auditing and compliance preferred.Superior standards regarding integrity and sound business ethics.Ability to analyze, problem solve, and reach resolution.Excellent organizational ",Greater St. Louis,70000.0,85000.0,FULL_TIME,Not Specified,Mid-Senior level,
KAG_3884432431,Kaggle_LinkedIn,Human Resource Manager,Johnson Feed Inc.,"Johnson Feed, Inc. is a family owned and operated business with 320 employees and five locations across SD and IA. We offer a complete benefits package including competitive pay, health insurance, 401(k) with employer match, profit sharing, paid time off, paid holidays, and more.
We are an Equal Opportunity Employer. 
This position requires full-time on-site presence in our Canton, SD office.
Apply through LinkedIn or email your resume to josiej@johnsonfeedinc.com.
JOB SUMMARYThe Human Resource Manager is responsible for directing, planning, developing, implementing, and administrating most or all of the human resource functions, including but not limited to recruitment, onboarding, employee relations, employee benefits, employee leaves of absence, and compliance with federal and state HR laws.
RESPONSIBILITIESDevelop, recommend, and implement personnel policies and procedures; prepare and maintain employee handbook(s)Assist in developing and implementing a strategic recruitment plan to ensure the selection of highly qualified driversDevelop, recommend, and implement hiring and onboarding processes to ensure the organization attracts, selects, and integrates talent effectively and efficientlyCoordinate daily benefits processing, including but not limited to enrollments, terminations, event changes, beneficiary elections, and disability claimsManage end-to-end payroll processing for a subset of our employeesCoordinate employee leaves of absence, including but not limited to workers' compensation, FMLA, and ADA leavesEnsure compliance with all company and government regulatory standardsProvide comprehensive Human Resource support to leadership team
JOB REQUIREMENTSBachelor’s degree5+ years' of related Human Resource experienceKnowledge of employment law and employee benefit administrationDemonstrated strategic, critical, analytical and innovative thinking skillsProficient in Microsoft Office suiteRecruitment experience is preferred but not requiredKnowledge of the tru","Canton, SD",,,FULL_TIME,Not Specified,Not Specified,
KAG_3884432436,Kaggle_LinkedIn,Sales Supervisor - Lido Marina Village,Velvet by Graham & Spencer,"Company DescriptionVelvet by Graham & Spencer is a fashion brand that was founded in 1997 with the goal of creating fashion-forward tee shirts that embody the laid-back luxe of LA style. Today, the brand has evolved into full collections recognized for their meticulously crafted, clean elevated staples. Under the leadership of Creative Directors Jenny Graham & Toni Spencer, Velvet by Graham & Spencer creates collections using only the finest fabrics and primarily manufactures in the United States. The brand can be found in boutiques and premiere department stores nationwide and internationally.
Role DescriptionThis is a full-time on-site role located in Newport Beach, CA for a Sales Supervisor/Stylist at Lido Marina Village. The Sales Supervisor will be responsible for day-to-day tasks such as providing excellent customer service and working a team!
QualificationsA love for working with people and helping customers feel their bestExerperience in customer service, preferrably sales in the contemorary fashion spaceExcellent communication skills and ability to upsell and style customersAbility to be coachable keep a professional mindset on and off the sales floorRetail operations and web fulfillment experience preferred","Newport Beach, CA",22.0,25.0,FULL_TIME,Not Specified,Not Specified,
KAG_3884432468,Kaggle_LinkedIn,Risk Consultant,Insight Global,"Position: Risk and Controls AnalystDuration: 12 monthsLocation: Atlanta, GA,HYBRID- 3 DAYS a week onsite
*Please note, we are not looking for someone with an operational, AML or KYC background. In need of an IT Risk Management background* 
Requirements: 2-4+ years of risk, controls, and/or audit experienceDemonstrated subject matter knowledge in technology and/or information security processes is preferred (access, segregation of duties, resiliency planning, code scanning, etc.)Ability to integrate and analyze data from multiple sources, draw conclusions, and provide recommendationsProven time management and organizational skillsDemonstrates accountability and ownershipStrong collaboration and partnering skills with ability to positively influence and motivate others, enjoys working in a team environmentMS Office Proficiency (Excel, Word, PowerPoint)Demonstrated understanding of the importance of business ethics
Plusses:Payments applications experienceCISA or CISM certificationTechnical knowledge of systems and related infrastructure/architecturePrior business process management or control framework knowledgeAbility to understand systematic evidence as it relates to IT processesBachelor’s degreeExperience with Enterprise Change Framework processes and deliverables
Day to Day:This work is aligned to the Payments Governance applications team. This resource will perform ongoing assessments for applications (~700 applications) in need of verification. They will own all documentation and be sure assessments meet regulatory standards. The risk framework this analyst will be working with is a mixture of COSO and internal frameworks. Overall, this person will perform quality assurance around risk and controls for the technology organization.",Atlanta Metropolitan Area,,,CONTRACT,Not Specified,Mid-Senior level,
